time,gFx,gFy,gFz,ax,ay,az,wx,wy,wz,Latitude,Longitude,Speed (m/s)
0.131349,0,0,0,0,0,0,0,0,0,0,0,0
0.132529,0.119,0.7195,0.65,0,0,0,0,0,0,49.2738856,-122.9807201,0
0.175258,0.119,0.7195,0.65,0,0,0,0,0,0,49.2738856,-122.9807201,0
0.176888,0.107,0.7152,0.6521,0,0,0,0,0,0,49.2738856,-122.9807201,0
0.178221,0.1005,0.7151,0.6513,0,0,0,0,0,0,49.2738856,-122.9807201,0
0.191501,0.1068,0.7205,0.652,0,0,0,0,0,0,49.2738856,-122.9807201,0
0.196644,0.1158,0.7273,0.6513,0,0,0,0,0,0,49.2738856,-122.9807201,0
0.199861,0.1158,0.7273,0.6513,0,0,0,0,0,0,49.2738856,-122.9807201,0
0.242358,0.1156,0.726,0.6485,0,0,0,0,0,0,49.2738856,-122.9807201,0
0.243854,0.1152,0.7168,0.6489,0,0,0,0,0,0,49.2738856,-122.9807201,0
0.245319,0.1152,0.7168,0.6489,0,0,0,0.0015,-0.0144,-0.0101,49.2738856,-122.9807201,0
0.248041,0.1152,0.7168,0.6489,0,0,0,0.0015,-0.0144,-0.0101,49.2738856,-122.9807201,0
0.263929,0.1113,0.7173,0.65,0,0,0,0.0015,-0.0144,-0.0101,49.2738856,-122.9807201,0
0.27602,0.1113,0.7173,0.65,0,0,0,0.0015,-0.0144,-0.0101,49.2738856,-122.9807201,0
0.277818,0.1094,0.7179,0.6434,0,0,0,0.0015,-0.0144,-0.0101,49.2738856,-122.9807201,0
0.294786,0.1046,0.7158,0.6421,0,0,0,0.0015,-0.0144,-0.0101,49.2738856,-122.9807201,0
0.29667,0.1046,0.7158,0.6421,0,0,0,0.0015,-0.0144,-0.0101,49.2738856,-122.9807201,0
0.310429,0.1046,0.7158,0.6421,0,0,0,0.0046,0.0011,-0.018,49.2738856,-122.9807201,0
0.312733,0.1016,0.7169,0.6465,0,0,0,0.0046,0.0011,-0.018,49.2738856,-122.9807201,0
0.31489,0.1016,0.7169,0.6465,0.0452,0.0232,-0.007,0.0046,0.0011,-0.018,49.2738856,-122.9807201,0
0.338597,0.1016,0.7169,0.6465,0.0452,0.0232,-0.007,0.0046,0.0011,-0.018,49.2738856,-122.9807201,0
0.340773,0.1065,0.7225,0.6526,0.0452,0.0232,-0.007,0.0046,0.0011,-0.018,49.2738856,-122.9807201,0
0.361793,0.1065,0.7225,0.6526,0.0452,0.0232,-0.007,0.0046,0.0011,-0.018,49.2738856,-122.9807201,0
0.365847,0.1099,0.7217,0.6512,0.0452,0.0232,-0.007,0.0046,0.0011,-0.018,49.2738856,-122.9807201,0
0.378833,0.1099,0.7217,0.6512,0.0452,0.0232,-0.007,0.005,-0.0017,-0.013,49.2738856,-122.9807201,0
0.382689,0.0985,0.7158,0.6413,0.0452,0.0232,-0.007,0.005,-0.0017,-0.013,49.2738856,-122.9807201,0
0.385533,0.0985,0.7158,0.6413,-0.0264,-0.0211,-0.0376,0.005,-0.0017,-0.013,49.2738856,-122.9807201,0
0.389827,0.0925,0.7133,0.6371,-0.0264,-0.0211,-0.0376,0.005,-0.0017,-0.013,49.2738856,-122.9807201,0
0.400591,0.0925,0.7133,0.6371,-0.0264,-0.0211,-0.0376,0.005,-0.0017,-0.013,49.2738856,-122.9807201,0
0.446071,0.0933,0.6921,0.6358,-0.0264,-0.0211,-0.0376,0.005,-0.0017,-0.013,49.2738856,-122.9807201,0
0.452858,0.0778,0.6887,0.6218,-0.0264,-0.0211,-0.0376,0.005,-0.0017,-0.013,49.2738856,-122.9807201,0
0.459456,0.0778,0.6887,0.6218,-0.0264,-0.0211,-0.0376,-0.0162,0.0144,0.0177,49.2738856,-122.9807201,0
0.463158,0.1116,0.7152,0.6104,-0.0264,-0.0211,-0.0376,-0.0162,0.0144,0.0177,49.2738856,-122.9807201,0
0.467415,0.1116,0.7152,0.6104,-0.0423,0.0063,-0.0186,-0.0162,0.0144,0.0177,49.2738856,-122.9807201,0
0.48023,0.1116,0.7152,0.6104,-0.0423,0.0063,-0.0186,-0.0162,0.0144,0.0177,49.2738856,-122.9807201,0
0.482926,0.1345,0.721,0.6368,-0.0423,0.0063,-0.0186,-0.0162,0.0144,0.0177,49.2738856,-122.9807201,0
0.495806,0.1119,0.7423,0.6544,-0.0423,0.0063,-0.0186,-0.0162,0.0144,0.0177,49.2738856,-122.9807201,0
0.499237,0.1119,0.7423,0.6544,-0.0423,0.0063,-0.0186,-0.0162,0.0144,0.0177,49.2738856,-122.9807201,0
0.512805,0.1119,0.7423,0.6544,-0.0423,0.0063,-0.0186,-0.053,0.1245,0.0276,49.2738856,-122.9807201,0
0.517082,0.1119,0.7423,0.6544,-0.0714,-0.1215,-0.2152,-0.053,0.1245,0.0276,49.2738856,-122.9807201,0
0.519536,0.1083,0.7514,0.6734,-0.0714,-0.1215,-0.2152,-0.053,0.1245,0.0276,49.2738856,-122.9807201,0
0.52349,0.1202,0.7428,0.6903,-0.0714,-0.1215,-0.2152,-0.053,0.1245,0.0276,49.2738856,-122.9807201,0
0.537158,0.1202,0.7428,0.6903,-0.0714,-0.1215,-0.2152,-0.053,0.1245,0.0276,49.2738856,-122.9807201,0
0.564979,0.1202,0.7428,0.6903,-0.0714,-0.1215,-0.2152,-0.053,0.1245,0.0276,49.2738856,-122.9807201,0
0.56735,0.1016,0.7218,0.6687,-0.0714,-0.1215,-0.2152,-0.053,0.1245,0.0276,49.2738856,-122.9807201,0
0.569375,0.1038,0.7172,0.6268,-0.0714,-0.1215,-0.2152,-0.053,0.1245,0.0276,49.2738856,-122.9807201,0
0.581372,0.1317,0.7239,0.6311,-0.0714,-0.1215,-0.2152,-0.053,0.1245,0.0276,49.2738856,-122.9807201,0
0.583666,0.1317,0.7239,0.6311,0.1847,0.2098,0.1085,-0.053,0.1245,0.0276,49.2738856,-122.9807201,0
0.585566,0.1317,0.7239,0.6311,0.1847,0.2098,0.1085,0.0197,0.0954,-0.0261,49.2738856,-122.9807201,0
0.596793,0.1317,0.7239,0.6311,0.1847,0.2098,0.1085,0.0197,0.0954,-0.0261,49.2738856,-122.9807201,0
0.648781,0.1317,0.7239,0.6311,0.1847,0.2098,0.1085,0.0877,0.1071,-0.0764,49.2738856,-122.9807201,0
0.654176,0.1301,0.7206,0.6832,0.1847,0.2098,0.1085,0.0877,0.1071,-0.0764,49.2738856,-122.9807201,0
0.659072,0.0776,0.7046,0.7261,0.1847,0.2098,0.1085,0.0877,0.1071,-0.0764,49.2738856,-122.9807201,0
0.663576,0.0232,0.7195,0.7446,0.1847,0.2098,0.1085,0.0877,0.1071,-0.0764,49.2738856,-122.9807201,0
0.668418,0.0232,0.7195,0.7446,0.1856,0.0053,0.0369,0.0877,0.1071,-0.0764,49.2738856,-122.9807201,0
0.678135,0.0402,0.6834,0.7113,0.1856,0.0053,0.0369,0.0877,0.1071,-0.0764,49.2738856,-122.9807201,0
0.681917,0.0999,0.6998,0.6379,0.1856,0.0053,0.0369,0.0877,0.1071,-0.0764,49.2738856,-122.9807201,0
0.684926,0.0999,0.6998,0.6379,0.1856,0.0053,0.0369,0.0877,0.1071,-0.0764,49.2738856,-122.9807201,0
0.695146,0.0999,0.6998,0.6379,0.1856,0.0053,0.0369,0.0877,0.1071,-0.0764,49.2738856,-122.9807201,0
0.717541,0.0999,0.6998,0.6379,0.1856,0.0053,0.0369,0.1309,-0.0565,-0.0553,49.2738856,-122.9807201,0
0.721066,0.0999,0.6998,0.6379,-0.2028,-0.1429,0.6917,0.1309,-0.0565,-0.0553,49.2738856,-122.9807201,0
0.723544,0.1631,0.733,0.6059,-0.2028,-0.1429,0.6917,0.1309,-0.0565,-0.0553,49.2738856,-122.9807201,0
0.725927,0.2009,0.7293,0.6352,-0.2028,-0.1429,0.6917,0.1309,-0.0565,-0.0553,49.2738856,-122.9807201,0
0.737828,0.2009,0.7293,0.6352,-0.2028,-0.1429,0.6917,0.1309,-0.0565,-0.0553,49.2738856,-122.9807201,0
0.739643,0.2027,0.7437,0.6582,-0.2028,-0.1429,0.6917,0.1309,-0.0565,-0.0553,49.2738856,-122.9807201,0
0.76147,0.216,0.7471,0.6945,-0.2028,-0.1429,0.6917,0.1309,-0.0565,-0.0553,49.2738856,-122.9807201,0
0.765172,0.216,0.7471,0.6945,-0.2028,-0.1429,0.6917,0.1309,-0.0565,-0.0553,49.2738856,-122.9807201,0
0.783586,0.216,0.7471,0.6945,-0.2028,-0.1429,0.6917,0.1726,0.1707,-0.3033,49.2738856,-122.9807201,0
0.787104,0.1844,0.7595,0.7037,-0.2028,-0.1429,0.6917,0.1726,0.1707,-0.3033,49.2738856,-122.9807201,0
0.790189,0.1844,0.7595,0.7037,0.6153,-0.193,-0.0459,0.1726,0.1707,-0.3033,49.2738856,-122.9807201,0
0.801199,0.1844,0.7595,0.7037,0.6153,-0.193,-0.0459,0.1726,0.1707,-0.3033,49.2738856,-122.9807201,0
0.803855,0.1556,0.7666,0.6923,0.6153,-0.193,-0.0459,0.1726,0.1707,-0.3033,49.2738856,-122.9807201,0
0.817277,0.1582,0.7719,0.7024,0.6153,-0.193,-0.0459,0.1726,0.1707,-0.3033,49.2738856,-122.9807201,0
0.851822,0.1015,0.782,0.7136,0.6153,-0.193,-0.0459,0.1726,0.1707,-0.3033,49.2738856,-122.9807201,0
0.854195,0.1015,0.782,0.7136,1.3523,0.0084,0.5615,0.1726,0.1707,-0.3033,49.2738856,-122.9807201,0
0.856245,0.1015,0.782,0.7136,1.3523,0.0084,0.5615,0.3636,0.1133,-0.611,49.2738856,-122.9807201,0
0.858513,0.05,0.7917,0.7124,1.3523,0.0084,0.5615,0.3636,0.1133,-0.611,49.2738856,-122.9807201,0
0.876738,0.05,0.7917,0.7124,1.3523,0.0084,0.5615,0.3636,0.1133,-0.611,49.2738856,-122.9807201,0
0.879312,0.0266,0.8318,0.7764,1.3523,0.0084,0.5615,0.3636,0.1133,-0.611,49.2738856,-122.9807201,0
0.896533,-0.001,0.9091,0.8486,1.3523,0.0084,0.5615,0.3636,0.1133,-0.611,49.2738856,-122.9807201,0
0.900412,-0.001,0.9091,0.8486,1.3523,0.0084,0.5615,0.3636,0.1133,-0.611,49.2738856,-122.9807201,0
0.919496,-0.001,0.9091,0.8486,1.3523,0.0084,0.5615,0.6272,-0.3699,-0.6925,49.2738856,-122.9807201,0
0.923169,-0.001,0.9091,0.8486,0.6685,0.0022,0.9913,0.6272,-0.3699,-0.6925,49.2738856,-122.9807201,0
0.92586,0.0566,0.9781,0.9047,0.6685,0.0022,0.9913,0.6272,-0.3699,-0.6925,49.2738856,-122.9807201,0
0.937054,0.0566,0.9781,0.9047,0.6685,0.0022,0.9913,0.6272,-0.3699,-0.6925,49.2738856,-122.9807201,0
0.940324,0.0854,0.9351,0.8199,0.6685,0.0022,0.9913,0.6272,-0.3699,-0.6925,49.2738856,-122.9807201,0
0.961592,-0.0255,0.897,0.6255,0.6685,0.0022,0.9913,0.6272,-0.3699,-0.6925,49.2738856,-122.9807201,0
0.964916,-0.0255,0.897,0.6255,0.6685,0.0022,0.9913,0.6272,-0.3699,-0.6925,49.2738856,-122.9807201,0
0.987166,-0.0255,0.897,0.6255,0.6685,0.0022,0.9913,0.9163,-1.4355,-0.3688,49.2738856,-122.9807201,0
0.990478,-0.005,0.8784,0.3515,0.6685,0.0022,0.9913,0.9163,-1.4355,-0.3688,49.2738856,-122.9807201,0
0.993202,-0.005,0.8784,0.3515,-0.3732,0.8534,2.6574,0.9163,-1.4355,-0.3688,49.2738856,-122.9807201,0
0.995736,0.0525,0.9784,0.1109,-0.3732,0.8534,2.6574,0.9163,-1.4355,-0.3688,49.2738856,-122.9807201,0
0.998323,0.0525,0.9784,0.1109,-0.3732,0.8534,2.6574,0.9163,-1.4355,-0.3688,49.2738856,-122.9807201,0
1.055457,0.0525,0.9784,0.1109,-0.3732,0.8534,2.6574,0.8973,-3.2045,0.263,49.2738856,-122.9807201,0
1.058603,0.0525,0.9784,0.1109,-1.715,0.5817,-0.6535,0.8973,-3.2045,0.263,49.2738856,-122.9807201,0
1.060748,0.0887,1.2279,0.2552,-1.715,0.5817,-0.6535,0.8973,-3.2045,0.263,49.2738856,-122.9807201,0
1.062798,0.4274,1.1215,0.1443,-1.715,0.5817,-0.6535,0.8973,-3.2045,0.263,49.2738856,-122.9807201,0
1.064829,0.8301,0.9884,0.3843,-1.715,0.5817,-0.6535,0.8973,-3.2045,0.263,49.2738856,-122.9807201,0
1.08364,0.8525,0.9441,0.3716,-1.715,0.5817,-0.6535,0.8973,-3.2045,0.263,49.2738856,-122.9807201,0
1.088281,0.8525,0.9441,0.3716,-1.715,0.5817,-0.6535,0.8973,-3.2045,0.263,49.2738856,-122.9807201,0
1.097054,0.5515,0.9927,0.3074,-1.715,0.5817,-0.6535,0.8973,-3.2045,0.263,49.2738856,-122.9807201,0
1.099996,0.5515,0.9927,0.3074,-1.715,0.5817,-0.6535,0.8973,-3.2045,0.263,49.2738856,-122.9807201,0
1.122596,0.5515,0.9927,0.3074,-1.715,0.5817,-0.6535,0.5844,-0.0661,0.029,49.2738856,-122.9807201,0
1.126058,0.3073,0.8446,0.1689,-1.715,0.5817,-0.6535,0.5844,-0.0661,0.029,49.2738856,-122.9807201,0
1.128831,0.3073,0.8446,0.1689,2.8759,1.8885,-1.5961,0.5844,-0.0661,0.029,49.2738856,-122.9807201,0
1.131604,0.287,0.7466,0.1249,2.8759,1.8885,-1.5961,0.5844,-0.0661,0.029,49.2738856,-122.9807201,0
1.138268,0.287,0.7466,0.1249,2.8759,1.8885,-1.5961,0.5844,-0.0661,0.029,49.2738856,-122.9807201,0
1.190948,0.3043,0.6798,0.0757,2.8759,1.8885,-1.5961,0.5844,-0.0661,0.029,49.2738856,-122.9807201,0
1.193488,0.1998,0.51,-0.0305,2.8759,1.8885,-1.5961,0.5844,-0.0661,0.029,49.2738856,-122.9807201,0
1.195479,0.1068,0.3936,-0.0628,2.8759,1.8885,-1.5961,0.5844,-0.0661,0.029,49.2738856,-122.9807201,0
1.19769,0.1068,0.3936,-0.0628,2.8759,1.8885,-1.5961,0.6141,0.5238,0.7678,49.2738856,-122.9807201,0
1.199455,0.1068,0.3936,-0.0628,1.7637,-0.1967,-1.7118,0.6141,0.5238,0.7678,49.2738856,-122.9807201,0
1.201087,0.1068,0.3936,-0.0628,1.7637,-0.1967,-1.7118,0.6141,0.5238,0.7678,49.2738856,-122.9807201,0
1.229469,0.1068,0.3936,-0.0628,1.7637,-0.1967,-1.7118,0.6141,0.5238,0.7678,49.2738856,-122.9807201,0
1.233382,0.0944,0.3241,-0.0121,1.7637,-0.1967,-1.7118,0.6141,0.5238,0.7678,49.2738856,-122.9807201,0
1.236672,0.1518,0.2569,0.0444,1.7637,-0.1967,-1.7118,0.6141,0.5238,0.7678,49.2738856,-122.9807201,0
1.259198,0.1518,0.2569,0.0444,-1.4896,-3.6454,-3.0884,0.6141,0.5238,0.7678,49.2738856,-122.9807201,0
1.263054,0.1518,0.2569,0.0444,-1.4896,-3.6454,-3.0884,1.2318,0.0675,1.4262,49.2738856,-122.9807201,0
1.265874,0.1003,0.1998,-0.02,-1.4896,-3.6454,-3.0884,1.2318,0.0675,1.4262,49.2738856,-122.9807201,0
1.268606,0.0107,0.296,-0.1127,-1.4896,-3.6454,-3.0884,1.2318,0.0675,1.4262,49.2738856,-122.9807201,0
1.281774,0.0107,0.296,-0.1127,-1.4896,-3.6454,-3.0884,1.2318,0.0675,1.4262,49.2738856,-122.9807201,0
1.28437,-0.0472,0.4659,-0.1899,-1.4896,-3.6454,-3.0884,1.2318,0.0675,1.4262,49.2738856,-122.9807201,0
1.296106,-0.0472,0.4659,-0.1899,-1.4896,-3.6454,-3.0884,1.2318,0.0675,1.4262,49.2738856,-122.9807201,0
1.31419,-0.0629,0.4803,-0.1503,-1.4896,-3.6454,-3.0884,1.2318,0.0675,1.4262,49.2738856,-122.9807201,0
1.317797,-0.0745,0.398,-0.0784,-1.4896,-3.6454,-3.0884,1.2318,0.0675,1.4262,49.2738856,-122.9807201,0
1.324587,-0.0745,0.398,-0.0784,-1.4896,-3.6454,-3.0884,1.9845,0.0785,1.0766,49.2738856,-122.9807201,0
1.327036,-0.0745,0.398,-0.0784,-2.859,-5.7125,-1.9497,1.9845,0.0785,1.0766,49.2738856,-122.9807201,0
1.337184,-0.0745,0.398,-0.0784,-2.859,-5.7125,-1.9497,1.9845,0.0785,1.0766,49.2738856,-122.9807201,0
1.339864,-0.0437,0.4282,-0.0756,-2.859,-5.7125,-1.9497,1.9845,0.0785,1.0766,49.2738856,-122.9807201,0
1.390373,-0.0248,0.5374,-0.1161,-2.859,-5.7125,-1.9497,1.9845,0.0785,1.0766,49.2738856,-122.9807201,0
1.395466,-0.0321,0.5911,-0.1316,-2.859,-5.7125,-1.9497,1.9845,0.0785,1.0766,49.2738856,-122.9807201,0
1.399028,-0.0321,0.5911,-0.1316,-2.859,-5.7125,-1.9497,2.2319,0.0806,0.1611,49.2738856,-122.9807201,0
1.401604,-0.0367,0.6121,-0.1107,-2.859,-5.7125,-1.9497,2.2319,0.0806,0.1611,49.2738856,-122.9807201,0
1.403822,-0.0367,0.6121,-0.1107,-4.1755,-3.8235,-1.6617,2.2319,0.0806,0.1611,49.2738856,-122.9807201,0
1.406118,-0.0367,0.6121,-0.1107,-4.1755,-3.8235,-1.6617,2.2319,0.0806,0.1611,49.2738856,-122.9807201,0
1.429114,-0.0367,0.6121,-0.1107,-4.1755,-3.8235,-1.6617,2.2319,0.0806,0.1611,49.2738856,-122.9807201,0
1.432681,-0.0144,0.7363,-0.1348,-4.1755,-3.8235,-1.6617,2.2319,0.0806,0.1611,49.2738856,-122.9807201,0
1.457726,0.0421,0.9466,-0.1795,-4.1755,-3.8235,-1.6617,2.2319,0.0806,0.1611,49.2738856,-122.9807201,0
1.46073,0.1284,1.1199,-0.1677,-4.1755,-3.8235,-1.6617,2.2319,0.0806,0.1611,49.2738856,-122.9807201,0
1.462969,0.1284,1.1199,-0.1677,-4.1755,-3.8235,-1.6617,2.0469,-0.1014,-0.1726,49.2738856,-122.9807201,0
1.465633,0.1284,1.1199,-0.1677,-3.5979,-2.5288,-0.3357,2.0469,-0.1014,-0.1726,49.2738856,-122.9807201,0
1.483709,0.1284,1.1199,-0.1677,-3.5979,-2.5288,-0.3357,2.0469,-0.1014,-0.1726,49.2738856,-122.9807201,0
1.485453,0.1996,1.1371,-0.0739,-3.5979,-2.5288,-0.3357,2.0469,-0.1014,-0.1726,49.2738856,-122.9807201,0
1.497091,0.1996,1.1371,-0.0739,-3.5979,-2.5288,-0.3357,2.0469,-0.1014,-0.1726,49.2738856,-122.9807201,0
1.499479,0.3038,1.1396,-0.0165,-3.5979,-2.5288,-0.3357,2.0469,-0.1014,-0.1726,49.2738856,-122.9807201,0
1.523983,0.4603,1.2842,0.049,-3.5979,-2.5288,-0.3357,2.0469,-0.1014,-0.1726,49.2738856,-122.9807201,0
1.52906,0.4603,1.2842,0.049,-3.5979,-2.5288,-0.3357,1.0036,0.3705,-0.4363,49.2738856,-122.9807201,0
1.532671,0.4231,1.365,0.0953,-3.5979,-2.5288,-0.3357,1.0036,0.3705,-0.4363,49.2738856,-122.9807201,0
1.536158,0.4231,1.365,0.0953,-2.2558,1.3378,-0.2458,1.0036,0.3705,-0.4363,49.2738856,-122.9807201,0
1.53958,0.4231,1.365,0.0953,-2.2558,1.3378,-0.2458,1.0036,0.3705,-0.4363,49.2738856,-122.9807201,0
1.564379,0.4953,1.3707,0.1342,-2.2558,1.3378,-0.2458,1.0036,0.3705,-0.4363,49.2738856,-122.9807201,0
1.579692,0.597,1.3154,0.261,-2.2558,1.3378,-0.2458,1.0036,0.3705,-0.4363,49.2738856,-122.9807201,0
1.589963,0.6237,1.3479,0.253,-2.2558,1.3378,-0.2458,1.0036,0.3705,-0.4363,49.2738856,-122.9807201,0
1.596691,0.6237,1.3479,0.253,-2.2558,1.3378,-0.2458,0.1365,1.9266,-0.4568,49.2738856,-122.9807201,0
1.598286,0.6237,1.3479,0.253,0.7234,3.7831,1.2089,0.1365,1.9266,-0.4568,49.2738856,-122.9807201,0
1.599424,0.6237,1.3479,0.253,0.7234,3.7831,1.2089,0.1365,1.9266,-0.4568,49.2738856,-122.9807201,0
1.628652,0.6237,1.3479,0.253,0.7234,3.7831,1.2089,0.1365,1.9266,-0.4568,49.2738856,-122.9807201,0
1.63068,0.507,1.2474,0.2241,0.7234,3.7831,1.2089,0.1365,1.9266,-0.4568,49.2738856,-122.9807201,0
1.632562,0.332,1.1985,0.1563,0.7234,3.7831,1.2089,0.1365,1.9266,-0.4568,49.2738856,-122.9807201,0
1.657993,0.3144,1.5359,0.0477,0.7234,3.7831,1.2089,0.1365,1.9266,-0.4568,49.2738856,-122.9807201,0
1.663653,0.2156,1.4325,0.0862,0.7234,3.7831,1.2089,0.1365,1.9266,-0.4568,49.2738856,-122.9807201,0
1.666177,0.2156,1.4325,0.0862,2.6441,4.4385,2.592,0.1365,1.9266,-0.4568,49.2738856,-122.9807201,0
1.668427,0.2156,1.4325,0.0862,2.6441,4.4385,2.592,0.082,1.9729,-0.3274,49.2738856,-122.9807201,0
1.676998,0.2156,1.4325,0.0862,2.6441,4.4385,2.592,0.082,1.9729,-0.3274,49.2738856,-122.9807201,0
1.696376,0.0562,1.178,0.1012,2.6441,4.4385,2.592,0.082,1.9729,-0.3274,49.2738856,-122.9807201,0
1.700728,0.0562,1.178,0.1012,2.6441,4.4385,2.592,0.082,1.9729,-0.3274,49.2738856,-122.9807201,0
1.72431,0.0082,1.205,0.0425,2.6441,4.4385,2.592,0.082,1.9729,-0.3274,49.2738856,-122.9807201,0
1.730291,0.0875,1.2604,0.0134,2.6441,4.4385,2.592,0.082,1.9729,-0.3274,49.2738856,-122.9807201,0
1.734563,0.0875,1.2604,0.0134,2.6441,4.4385,2.592,0.1626,0.316,-0.4354,49.2738856,-122.9807201,0
1.73851,0.0875,1.2604,0.0134,0.3636,4.4116,1.5113,0.1626,0.316,-0.4354,49.2738856,-122.9807201,0
1.741226,0.0875,1.2604,0.0134,0.3636,4.4116,1.5113,0.1626,0.316,-0.4354,49.2738856,-122.9807201,0
1.791019,0.2576,1.2483,0.07,0.3636,4.4116,1.5113,0.1626,0.316,-0.4354,49.2738856,-122.9807201,0
1.796384,0.0736,0.9803,0.0363,0.3636,4.4116,1.5113,0.1626,0.316,-0.4354,49.2738856,-122.9807201,0
1.800398,-0.0045,1.0691,0.0186,0.3636,4.4116,1.5113,0.1626,0.316,-0.4354,49.2738856,-122.9807201,0
1.803715,-0.0045,1.0691,0.0186,0.3636,4.4116,1.5113,0.1626,0.316,-0.4354,49.2738856,-122.9807201,0
1.806929,-0.0045,1.0691,0.0186,0.3636,4.4116,1.5113,0.0284,-0.1468,-0.5644,49.2738856,-122.9807201,0
1.810536,1.0341,1.3273,0.4615,0.3636,4.4116,1.5113,0.0284,-0.1468,-0.5644,49.2738856,-122.9807201,0
1.814199,1.0341,1.3273,0.4615,-1.5282,2.8423,0.9263,0.0284,-0.1468,-0.5644,49.2738856,-122.9807201,0
1.835949,1.0341,1.3273,0.4615,-1.5282,2.8423,0.9263,0.0284,-0.1468,-0.5644,49.2738856,-122.9807201,0
1.839735,1.0677,1.1022,-0.1112,-1.5282,2.8423,0.9263,0.0284,-0.1468,-0.5644,49.2738856,-122.9807201,0
1.858005,-0.3407,1.5116,-0.694,-1.5282,2.8423,0.9263,0.0284,-0.1468,-0.5644,49.2738856,-122.9807201,0
1.862341,-0.5495,0.8634,-0.1007,-1.5282,2.8423,0.9263,0.0284,-0.1468,-0.5644,49.2738856,-122.9807201,0
1.870254,-0.5495,0.8634,-0.1007,-1.5282,2.8423,0.9263,0.3963,0.914,-0.5608,49.2738856,-122.9807201,0
1.873357,-0.5495,0.8634,-0.1007,1.4531,1.8415,2.0055,0.3963,0.914,-0.5608,49.2738856,-122.9807201,0
1.877739,-0.5495,0.8634,-0.1007,1.4531,1.8415,2.0055,0.3963,0.914,-0.5608,49.2738856,-122.9807201,0
1.879345,0.1462,0.8737,-0.1557,1.4531,1.8415,2.0055,0.3963,0.914,-0.5608,49.2738856,-122.9807201,0
1.896177,0.1462,0.8737,-0.1557,1.4531,1.8415,2.0055,0.3963,0.914,-0.5608,49.2738856,-122.9807201,0
1.924352,0.4554,1.0688,-0.0542,1.4531,1.8415,2.0055,0.3963,0.914,-0.5608,49.2738856,-122.9807201,0
1.926736,0.1539,0.8893,-0.0503,1.4531,1.8415,2.0055,0.3963,0.914,-0.5608,49.2738856,-122.9807201,0
1.934767,0.1539,0.8893,-0.0503,-1.1878,1.304,-1.9684,0.3963,0.914,-0.5608,49.2738856,-122.9807201,0
1.937187,0.0961,0.954,-0.2733,-1.1878,1.304,-1.9684,0.3963,0.914,-0.5608,49.2738856,-122.9807201,0
1.939329,0.0961,0.954,-0.2733,-1.1878,1.304,-1.9684,0.4025,-0.128,-0.5511,49.2738856,-122.9807201,0
1.941442,0.0961,0.954,-0.2733,-1.1878,1.304,-1.9684,0.4025,-0.128,-0.5511,49.2738856,-122.9807201,0
1.9908,0.1542,0.955,-0.345,-1.1878,1.304,-1.9684,0.4025,-0.128,-0.5511,49.2738856,-122.9807201,0
1.996161,0.1957,0.9656,-0.1626,-1.1878,1.304,-1.9684,0.4025,-0.128,-0.5511,49.2738856,-122.9807201,0
2.001585,0.1957,0.9656,-0.1626,-1.1878,1.304,-1.9684,0.4025,-0.128,-0.5511,49.2738856,-122.9807201,0
2.005518,0.3832,1.0061,-0.0819,-1.1878,1.304,-1.9684,0.4025,-0.128,-0.5511,49.2738856,-122.9807201,0
2.010089,0.3832,1.0061,-0.0819,-1.1878,1.304,-1.9684,0.2595,-0.502,-0.6189,49.2738856,-122.9807201,0
2.015363,0.3832,1.0061,-0.0819,1.2032,0.1589,-0.261,0.2595,-0.502,-0.6189,49.2738856,-122.9807201,0
2.033618,0.3294,0.9762,-0.1337,1.2032,0.1589,-0.261,0.2595,-0.502,-0.6189,49.2738856,-122.9807201,0
2.03871,0.3294,0.9762,-0.1337,1.2032,0.1589,-0.261,0.2595,-0.502,-0.6189,49.2738856,-122.9807201,0
2.057204,0.0631,0.9672,-0.2574,1.2032,0.1589,-0.261,0.2595,-0.502,-0.6189,49.2738856,-122.9807201,0
2.06138,0.1744,0.9458,-0.1733,1.2032,0.1589,-0.261,0.2595,-0.502,-0.6189,49.2738856,-122.9807201,0
2.071446,0.1755,0.9213,-0.1479,1.2032,0.1589,-0.261,0.2595,-0.502,-0.6189,49.2738856,-122.9807201,0
2.075364,0.1755,0.9213,-0.1479,1.2032,0.1589,-0.261,0.2217,-0.8309,-0.9734,49.2738856,-122.9807201,0
2.078581,0.1755,0.9213,-0.1479,1.9784,0.0656,-0.5627,0.2217,-0.8309,-0.9734,49.2738856,-122.9807201,0
2.081031,0.1755,0.9213,-0.1479,1.9784,0.0656,-0.5627,0.2217,-0.8309,-0.9734,49.2738856,-122.9807201,0
2.101652,0.0886,0.8896,-0.2022,1.9784,0.0656,-0.5627,0.2217,-0.8309,-0.9734,49.2738856,-122.9807201,0
2.123819,0.0379,0.8954,-0.2292,1.9784,0.0656,-0.5627,0.2217,-0.8309,-0.9734,49.2738856,-122.9807201,0
2.137504,-0.0038,0.9182,-0.2093,1.9784,0.0656,-0.5627,0.2217,-0.8309,-0.9734,49.2738856,-122.9807201,0
2.140698,-0.0038,0.9182,-0.2093,1.9784,0.0656,-0.5627,0.2217,-0.8309,-0.9734,49.2738856,-122.9807201,0
2.142635,-0.0038,0.9182,-0.2093,1.9784,0.0656,-0.5627,0.2402,-0.5635,-1.0259,49.2738856,-122.9807201,0
